character_wise,76,gru,Adam,False,256,4,128,0.25,0.001,17,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 x } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,256,4,0,0.25,0.001,2,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 9 x } + C _ { 2 } e ^ { - 9 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,256,4,0,0,0.001,3,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 7 x } + C _ { 2 } e ^ { - 7 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,256,4,0,0,0.001,17,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 x } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,256,4,128,0,0.01,2,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 x } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,256,4,128,0,0.01,9,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 8 x } + C _ { 2 } e ^ { - 8 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,128,0,0.001,18,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 4 x } + C _ { 2 } e ^ { - 4 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,0,0.25,0.001,22,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 x } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,128,0,0.01,11,0.474,{'3x^2 - y^3 = C': 'C _ { } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,128,0,0.01,20,0.474,{'3x^2 - y^3 = C': 'C _ { { } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,0,0,0.01,4,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,0,0,0.01,5,0.474,{'3x^2 - y^3 = C': 'C _ { 1 { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,2,0,0,0.01,23,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.001,7,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.001,12,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.001,13,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.001,16,0.474,{'3x^2 - y^3 = C': 'C _ { { y L L L L $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ $ ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.001,8,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,128,0.25,0.01,7,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0.25,0.01,2,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.01,3,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,1,0,0,0.01,4,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.001,12,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.001,16,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,128,0,0.001,22,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.001,18,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.001,24,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.001,25,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0.25,0.01,11,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.01,5,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.01,10,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.01,15,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.01,17,0.474,{'3x^2 - y^3 = C': 'C _ } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,False,64,4,0,0,0.01,21,0.474,{'3x^2 - y^3 = C': 'C } } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,0,0.25,0.0001,8,0.474,{'3x^2 - y^3 = C': 'C { } } } } } } } } } } } } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,0,0.25,0.0001,9,0.474,{'3x^2 - y^3 = C': 'C C { { { } { } } { } } } { } } } { } } } { } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,0,0.25,0.0001,11,0.474,{'3x^2 - y^3 = C': 'C _ { { { } } { } } { } } { } } { } } { } } { } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,0,0.25,0.0001,20,0.474,{'3x^2 - y^3 = C': 'C _ { { } } { } { } } { } { } } { } { } } { } } { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,0,0,0.0001,13,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } } { } { } } { } { } } { } { } } { } { } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,2,128,0,0.001,1,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { 1 } e ^ { - } e ^ { - } e ^ { - } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,128,0,0.0001,15,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - } e ^ { - } e ^ { - } e ^ { - } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,128,0,0.0001,20,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,128,0,0.0001,22,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,0,0.25,0.001,9,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,0,0.25,0.001,10,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,0,0,0.001,5,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,1,128,0,0.01,22,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - x } + C _ { 2 } e ^ { - x } + C ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,256,4,128,0.25,0.0001,5,0.474,{'3x^2 - y^3 = C': 'C _ { 1 } e ^ { - 1 x } + C _ { 3 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0,0.0001,24,0.474,{'3x^2 - y^3 = C': 'y C { 1 } e ^ { - 1 x } + C _ { 3 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0.25,0.0001,22,0.474,{'3x^2 - y^3 = C': 'y y \\ \\ r r C _ { 2 } e ^ { - 1 x } + C _ { 3 } e ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0,0.001,3,0.474,{'3x^2 - y^3 = C': 'y y \\ \\ r r C _ { 2 } e ^ { - 1 x } + C _ { 3 } e ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0.25,0.001,6,0.474,{'3x^2 - y^3 = C': 'y y \\ \\ r r \\ r C _ { 2 } e ^ { - 1 x } + C _ { 3 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0,0.001,5,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r _ { 2 } e ^ { - 1 x } + C _ { 3 ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,0,0,0.001,6,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r { 2 } e ^ { - 1 x } + C _ { 3 } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0.25,0.01,13,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r { 2 } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0.25,0.01,22,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r { 2 } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,2,128,0,0.01,9,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r { 2 } + C _ { 2 } e ^ { - 1 x } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,128,0,0.0001,17,0.474,{'3x^2 - y^3 = C': 'y = = \\ r r \\ r r { 2 } \\ \\ r r r { 2 } \\ \\ r r r ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,128,0,0.0001,25,0.474,{'3x^2 - y^3 = C': 'C { { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,128,0,0.001,3,0.474,{'3x^2 - y^3 = C': 'C { { { { { { { { { { { { { { { { { { { { { { { { ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
character_wise,76,gru,Adam,True,64,1,128,0,0.001,4,0.474,{'3x^2 - y^3 = C': 'C _ { { { { { { } } } } { } } } } } } } } } } } } ',,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
